time,open,high,low,close,volume,trades
1617534000,57708.05,57766.79,57033.85,57275.55,1616.44444,53975
1617537600,57278.23,58000,57000,57755.08,2218.680018,86360
1617541200,57755.07,58166.46,57754.61,58128.14,1993.921527,66521
1617544800,58128.15,58300,58010.41,58130.99,1653.289104,59133
1617548400,58130.98,58492.85,57703.49,57918.11,2938.613648,92440
1617552000,57918.11,58097.54,57684.29,58030.89,2131.596668,86313
1617555600,58030.89,58280,58030.88,58179.03,1402.241097,77718
1617559200,58179.03,58263.33,57959.3,58102.92,1238.78024,80505
1617562800,58102.91,58184.01,57758.34,57953.86,1550.104287,81675
1617566400,57953.86,58051.25,57826.16,58025.11,1240.209016,49347
1617570000,58025.11,58184,57976.73,58116.69,987.374632,45218
1617573600,58116.69,58199.15,57886.15,58129.22,1349.518591,46635
1617577200,58129.22,58300,58106.78,58202.01,1020.510739,55407
1617580800,58202.01,58387.35,57890.97,57908.13,2110.945386,74711
1617584400,57908.14,57913.01,57638.33,57787.88,1850.541826,57758
1617588000,57787.88,57816.32,57427.98,57595.45,1664.352968,57520
1617591600,57595.44,57723.64,57320,57467.12,1655.241274,50436
1617595200,57467.12,57618,57272.05,57284.99,1933.835659,55045
1617598800,57285.19,57368.53,56855.55,56897.45,2536.408297,94805
1617602400,56897.45,57316.74,56790.57,57143.59,2513.578405,120243
1617606000,57143.59,57371.42,56947.64,57250,1971.331091,101547
1617609600,57250,57346.8,56777.77,57149.25,1865.587059,66304
1617613200,57149.25,57550,56980,57539.15,1987.786041,67277
1617616800,57539.14,57718.53,57324.77,57668.98,1667.359248,68855
1617620400,57668.98,57766.84,57507.69,57756.36,1986.430246,73540
1617624000,57756.36,58124.67,57754.67,57959.23,2666.575204,92865
1617627600,57959.22,58116.63,57746.74,58113.06,2510.4784,89587
1617631200,58113.07,59175.01,58113.06,59170.68,4931.302768,147422
1617634800,59173.64,59272,58850,59018.29,3402.24601,115231
